model,row_id,fold,seed,group_id,y_true,oof_probability
FusionNN,SPAM-0435,3,42,313,1,0.997480571269989
FusionNN,SPAM-0383,5,42,568,1,0.9985413551330566
FusionNN,HAM-0210,1,42,569,0,0.001046718331053853
FusionNN,SPAM-0099,2,42,570,1,0.789084255695343
FusionNN,SPAM-0293,5,42,572,1,0.9859739542007446
FusionNN,HAM-0195,3,42,573,0,0.0031230205204337835
FusionNN,HAM-0217,4,42,574,0,0.00214914558455348
FusionNN,HAM-0016,3,42,575,0,0.003161643398925662
FusionNN,HAM-0341,1,42,577,0,0.0007281374419108033
FusionNN,HAM-0214,2,42,578,0,0.006266887299716473
FusionNN,SPAM-0449,4,42,579,1,0.9963375329971313
FusionNN,SPAM-0151,5,42,580,1,0.9985067248344421
FusionNN,HAM-0193,2,42,582,0,0.007029925938695669
FusionNN,SPAM-0484,5,42,583,1,0.9987924098968506
FusionNN,HAM-0041,1,42,584,0,0.0010618004016578197
FusionNN,SPAM-0201,3,42,585,1,0.9979129433631897
FusionNN,HAM-0275,4,42,586,0,0.0016146409325301647
FusionNN,HAM-0196,5,42,588,0,0.001717715640552342
FusionNN,SPAM-0049,4,42,589,1,0.9964022636413574
FusionNN,HAM-0095,1,42,590,0,0.8951587677001953
FusionNN,HAM-0380,2,42,591,0,0.006052978802472353
FusionNN,SPAM-0456,3,42,593,1,0.9978452920913696
FusionNN,SPAM-0384,5,42,594,1,0.9982790946960449
FusionNN,HAM-0209,2,42,595,0,0.0056989481672644615
FusionNN,SPAM-0434,1,42,597,1,0.9958640336990356
FusionNN,HAM-0398,4,42,598,0,0.0019746001344174147
FusionNN,SPAM-0364,3,42,599,1,0.9976020455360413
FusionNN,SPAM-0043,5,42,600,1,0.9986714124679565
FusionNN,SPAM-0438,1,42,601,1,0.9942845702171326
FusionNN,HAM-0423,2,42,603,0,0.0070724389515817165
FusionNN,SPAM-0443,4,42,604,1,0.9975873231887817
FusionNN,SPAM-0233,3,42,605,1,0.9977222084999084
FusionNN,SPAM-0183,5,42,606,1,0.998816967010498
FusionNN,SPAM-0117,1,42,608,1,0.9942675828933716
FusionNN,SPAM-0492,5,42,609,1,0.9986143112182617
FusionNN,SPAM-0166,2,42,610,1,0.99769526720047
FusionNN,SPAM-0343,3,42,612,1,0.9979700446128845
FusionNN,HAM-0189,4,42,613,0,0.0020504030399024487
FusionNN,HAM-0386,1,42,614,0,0.0007482164655812085
FusionNN,SPAM-0134,2,42,615,1,0.9978173971176147
FusionNN,SPAM-0308,3,42,617,1,0.9972521662712097
FusionNN,HAM-0427,4,42,618,0,0.0034538647159934044
FusionNN,SPAM-0144,5,42,619,1,0.9982578158378601
FusionNN,SPAM-0038,1,42,620,1,0.9869982600212097
FusionNN,SPAM-0278,3,42,622,1,0.9977458119392395
FusionNN,HAM-0049,4,42,623,0,0.0017081869300454855
FusionNN,SPAM-0381,2,42,624,1,0.9975669384002686
FusionNN,SPAM-0070,5,42,625,1,0.9985553622245789
FusionNN,SPAM-0340,1,42,627,1,0.9925580024719238
FusionNN,SPAM-0106,3,42,628,1,0.9976189732551575
FusionNN,SPAM-0071,2,42,629,1,0.9968473315238953
FusionNN,HAM-0063,4,42,630,0,0.0017461393726989627
FusionNN,HAM-0308,5,42,632,0,0.005454339552670717
FusionNN,SPAM-0424,5,42,633,1,0.9988346695899963
FusionNN,SPAM-0399,1,42,634,1,0.9928374886512756
FusionNN,SPAM-0034,3,42,635,1,0.997795581817627
FusionNN,SPAM-0316,2,42,637,1,0.9970353841781616
FusionNN,HAM-0243,4,42,638,0,0.0021575656719505787
FusionNN,SPAM-0403,1,42,639,1,0.9952372312545776
FusionNN,SPAM-0159,5,42,640,1,0.9975364208221436
FusionNN,SPAM-0092,2,42,641,1,0.9976270794868469
FusionNN,HAM-0327,3,42,642,0,0.010303874500095844
FusionNN,SPAM-0153,4,42,644,1,0.9976732134819031
FusionNN,SPAM-0378,1,42,645,1,0.9847506284713745
FusionNN,SPAM-0328,3,42,647,1,0.9980121850967407
FusionNN,HAM-0058,2,42,648,0,0.007129984442144632
FusionNN,HAM-0223,4,42,649,0,0.0017527845920994878
FusionNN,SPAM-0248,5,42,650,1,0.9982643723487854
FusionNN,HAM-0450,1,42,652,0,0.0007643983699381351
FusionNN,HAM-0412,4,42,653,0,0.0014499664539471269
FusionNN,HAM-0046,3,42,654,0,0.002885919064283371
FusionNN,HAM-0251,2,42,655,0,0.00645621819421649
FusionNN,HAM-0050,5,42,656,0,0.0020456567872315645
FusionNN,SPAM-0113,1,42,657,1,0.9949894547462463
FusionNN,HAM-0035,3,42,659,0,0.002897867700085044
FusionNN,SPAM-0109,5,42,660,1,0.9987540245056152
FusionNN,HAM-0069,2,42,662,0,0.006590870674699545
FusionNN,HAM-0212,4,42,663,0,0.0018851067870855331
FusionNN,HAM-0247,4,42,664,0,0.001413766760379076
FusionNN,HAM-0017,1,42,665,0,0.0008110682829283178
FusionNN,SPAM-0296,2,42,666,1,0.9977309107780457
FusionNN,HAM-0430,3,42,667,0,0.0024564573541283607
FusionNN,SPAM-0387,5,42,669,1,0.9988940358161926
FusionNN,HAM-0194,2,42,670,0,0.010397406294941902
FusionNN,HAM-0283,4,42,671,0,0.001989438896998763
FusionNN,SPAM-0455,3,42,673,1,0.9973993301391602
FusionNN,HAM-0472,1,42,674,0,0.0009578199242241681
FusionNN,SPAM-0319,5,42,675,1,0.9986097812652588
FusionNN,HAM-0236,1,42,676,0,0.0010425806976854801
FusionNN,SPAM-0045,3,42,678,1,0.9975270628929138
FusionNN,HAM-0435,5,42,679,0,0.011054166592657566
FusionNN,SPAM-0058,2,42,680,1,0.9974784255027771
FusionNN,HAM-0475,4,42,681,0,0.0017022022511810064
FusionNN,SPAM-0375,4,42,682,1,0.9967845678329468
FusionNN,SPAM-0225,1,42,684,1,0.9951305389404297
FusionNN,HAM-0229,2,42,685,0,0.007399171590805054
FusionNN,SPAM-0042,3,42,687,1,0.9971195459365845
FusionNN,HAM-0403,5,42,688,0,0.001795225078240037
FusionNN,SPAM-0405,3,42,689,1,0.99748295545578
FusionNN,HAM-0183,4,42,690,0,0.001452913391403854
FusionNN,HAM-0357,1,42,692,0,0.0009396362584084272
FusionNN,SPAM-0346,2,42,693,1,0.9974182844161987
FusionNN,SPAM-0286,5,42,694,1,0.9988221526145935
FusionNN,SPAM-0053,2,42,695,1,0.9976078271865845
FusionNN,HAM-0083,1,42,697,0,0.0009522412437945604
FusionNN,HAM-0385,3,42,698,0,0.0027663209475576878
FusionNN,HAM-0387,4,42,699,0,0.0015558337327092886
FusionNN,HAM-0460,5,42,700,0,0.0020609362982213497
FusionNN,HAM-0392,1,42,701,0,0.003913669381290674
FusionNN,HAM-0431,2,42,703,0,0.006916848476976156
FusionNN,SPAM-0401,3,42,704,1,0.9975736737251282
FusionNN,SPAM-0368,4,42,705,1,0.9968770742416382
FusionNN,HAM-0139,5,42,706,0,0.0022907613310962915
FusionNN,HAM-0185,1,42,707,0,0.000810280442237854
FusionNN,HAM-0294,2,42,709,0,0.005892082583159208
FusionNN,HAM-0033,3,42,710,0,0.0025276115629822016
FusionNN,HAM-0071,4,42,712,0,0.0030221270862966776
FusionNN,HAM-0062,5,42,713,0,0.001766070257872343
FusionNN,SPAM-0055,5,42,714,1,0.9980358481407166
FusionNN,HAM-0066,1,42,715,0,0.0008542730938643217
FusionNN,SPAM-0218,2,42,716,1,0.9977371692657471
FusionNN,HAM-0434,3,42,718,0,0.0034302868880331516
FusionNN,HAM-0047,4,42,719,0,0.001596118789166212
FusionNN,HAM-0075,1,42,720,0,0.0012218602932989597
FusionNN,SPAM-0093,2,42,721,1,0.9908005595207214
FusionNN,SPAM-0273,3,42,722,1,0.9980582594871521
FusionNN,HAM-0261,4,42,724,0,0.0018775862408801913
FusionNN,HAM-0406,5,42,725,0,0.002157344948500395
FusionNN,HAM-0316,1,42,727,0,0.0027738697826862335
FusionNN,SPAM-0189,2,42,728,1,0.9978208541870117
FusionNN,HAM-0474,3,42,729,0,0.003402544418349862
FusionNN,SPAM-0073,4,42,730,1,0.9978826642036438
FusionNN,SPAM-0262,5,42,732,1,0.9986599683761597
FusionNN,HAM-0468,3,42,733,0,0.00329123018309474
FusionNN,SPAM-0279,1,42,734,1,0.9930604696273804
FusionNN,SPAM-0026,2,42,735,1,0.9971152544021606
FusionNN,HAM-0465,4,42,737,0,0.0023180798161774874
FusionNN,HAM-0057,5,42,738,0,0.0018127331277355552
FusionNN,HAM-0457,2,42,739,0,0.0059432159177958965
FusionNN,SPAM-0023,3,42,740,1,0.9976893663406372
FusionNN,SPAM-0483,1,42,742,1,0.9773555994033813
FusionNN,SPAM-0098,4,42,743,1,0.9462622404098511
FusionNN,SPAM-0422,5,42,744,1,0.9983946681022644
FusionNN,HAM-0211,4,42,745,0,0.0025030237156897783
FusionNN,SPAM-0271,1,42,746,1,0.9949827194213867
FusionNN,HAM-0120,5,42,747,0,0.0018467017216607928
FusionNN,SPAM-0033,3,42,749,1,0.9969821572303772
FusionNN,SPAM-0334,2,42,750,1,0.9972062706947327
FusionNN,HAM-0169,1,42,751,0,0.0010260723065584898
FusionNN,SPAM-0050,2,42,753,1,0.9896260499954224
FusionNN,SPAM-0313,3,42,754,1,0.9977027773857117
FusionNN,HAM-0208,4,42,755,0,0.002003114204853773
FusionNN,SPAM-0061,5,42,757,1,0.9986987113952637
FusionNN,SPAM-0306,1,42,758,1,0.9946664571762085
FusionNN,HAM-0115,2,42,759,0,0.006432459224015474
FusionNN,SPAM-0078,3,42,760,1,0.9976378679275513
FusionNN,HAM-0080,4,42,761,0,0.0016595600172877312
FusionNN,HAM-0371,5,42,762,0,0.0027864621952176094
FusionNN,SPAM-0041,1,42,764,1,0.9951335787773132
FusionNN,SPAM-0320,2,42,765,1,0.7215006351470947
FusionNN,SPAM-0039,5,42,766,1,0.9985607266426086
FusionNN,SPAM-0111,3,42,768,1,0.9977841973304749
FusionNN,SPAM-0197,4,42,769,1,0.9977800250053406
FusionNN,HAM-0254,3,42,770,0,0.0035008687991648912
FusionNN,SPAM-0181,1,42,772,1,0.9953195452690125
FusionNN,SPAM-0051,2,42,773,1,0.9975913763046265
FusionNN,HAM-0483,4,42,774,0,0.0016214479692280293
FusionNN,SPAM-0063,5,42,775,1,0.9984143972396851
FusionNN,SPAM-0219,1,42,776,1,0.9924833178520203
FusionNN,HAM-0426,2,42,777,0,0.005340329837054014
FusionNN,SPAM-0121,3,42,779,1,0.9976080656051636
FusionNN,SPAM-0450,4,42,780,1,0.9904305338859558
FusionNN,HAM-0157,2,42,782,0,0.006388999056071043
FusionNN,HAM-0490,5,42,783,0,0.0019012821139767766
FusionNN,HAM-0137,4,42,784,0,0.0026257706340402365
FusionNN,HAM-0225,5,42,785,0,0.002052656142041087
FusionNN,HAM-0227,1,42,786,0,0.0008288322133012116
FusionNN,HAM-0377,2,42,788,0,0.006296561099588871
FusionNN,SPAM-0345,3,42,789,1,0.9975720047950745
FusionNN,SPAM-0338,2,42,790,1,0.9663976430892944
FusionNN,HAM-0121,1,42,791,0,0.0008304785587824881
FusionNN,SPAM-0485,4,42,792,1,0.997605562210083
FusionNN,SPAM-0289,5,42,794,1,0.9988116025924683
FusionNN,SPAM-0221,3,42,795,1,0.9976510405540466
FusionNN,SPAM-0203,1,42,797,1,0.9942508935928345
FusionNN,SPAM-0337,2,42,798,1,0.997435986995697
FusionNN,HAM-0164,4,42,799,0,0.002209513448178768
FusionNN,HAM-0315,5,42,800,0,0.00228227861225605
FusionNN,HAM-0477,3,42,801,0,0.008167199790477753
FusionNN,SPAM-0184,1,42,803,1,0.9953450560569763
FusionNN,HAM-0064,2,42,804,0,0.005736144725233316
FusionNN,SPAM-0321,4,42,805,1,0.9963969588279724
FusionNN,HAM-0369,3,42,807,0,0.0035121559631079435
FusionNN,SPAM-0170,5,42,808,1,0.9970059990882874
FusionNN,SPAM-0323,1,42,809,1,0.9945517182350159
FusionNN,HAM-0012,5,42,810,0,0.0016712171491235495
FusionNN,SPAM-0087,2,42,811,1,0.9966996312141418
FusionNN,SPAM-0097,3,42,813,1,0.9970927238464355
FusionNN,HAM-0310,4,42,814,0,0.0017813524464145303
FusionNN,HAM-0338,3,42,815,0,0.0036240005865693092
FusionNN,SPAM-0272,1,42,817,1,0.9937815070152283
FusionNN,HAM-0458,2,42,818,0,0.006731802131980658
FusionNN,HAM-0242,4,42,819,0,0.0016824586782604456
FusionNN,HAM-0393,5,42,820,0,0.001880228635855019
FusionNN,HAM-0268,1,42,821,0,0.0009523555054329336
FusionNN,HAM-0255,2,42,823,0,0.019155986607074738
FusionNN,HAM-0332,3,42,824,0,0.0031481063924729824
FusionNN,SPAM-0408,4,42,825,1,0.996788501739502
FusionNN,HAM-0144,5,42,826,0,0.0022442974150180817
FusionNN,HAM-0098,1,42,828,0,0.0010644489666447043
FusionNN,SPAM-0432,3,42,829,1,0.9977586269378662
FusionNN,HAM-0411,2,42,830,0,0.011217539198696613
FusionNN,HAM-0089,4,42,831,0,0.0022758187260478735
FusionNN,SPAM-0028,5,42,833,1,0.9948930740356445
FusionNN,HAM-0438,1,42,834,0,0.0008311792626045644
FusionNN,HAM-0416,2,42,835,0,0.005318074021488428
FusionNN,SPAM-0126,3,42,837,1,0.9977828860282898
FusionNN,SPAM-0389,4,42,838,1,0.9950816631317139
FusionNN,SPAM-0360,5,42,839,1,0.9973921775817871
FusionNN,SPAM-0276,3,42,840,1,0.9977489113807678
FusionNN,SPAM-0374,5,42,561,1,0.993118166923523
FusionNN,HAM-0303,1,42,842,0,0.000869516923557967
FusionNN,SPAM-0310,2,42,843,1,0.9962822794914246
FusionNN,HAM-0346,4,42,844,0,0.0016576744383201003
FusionNN,SPAM-0255,5,42,845,1,0.9978469610214233
FusionNN,HAM-0015,5,42,846,0,0.0017806682735681534
FusionNN,SPAM-0380,1,42,847,1,0.9926115870475769
FusionNN,HAM-0264,2,42,849,0,0.006603158079087734
FusionNN,SPAM-0164,3,42,850,1,0.9974072575569153
FusionNN,SPAM-0249,4,42,852,1,0.9964622855186462
FusionNN,HAM-0167,4,42,853,0,0.06738744676113129
FusionNN,SPAM-0423,5,42,854,1,0.9987205266952515
FusionNN,HAM-0116,1,42,855,0,0.0009229189017787576
FusionNN,HAM-0198,2,42,857,0,0.006587673909962177
FusionNN,HAM-0280,3,42,858,0,0.0034435682464390993
FusionNN,HAM-0480,2,42,859,0,0.007977312430739403
FusionNN,SPAM-0017,1,42,860,1,0.9952864050865173
FusionNN,HAM-0138,3,42,861,0,0.003859451273456216
FusionNN,SPAM-0037,4,42,863,1,0.9967219233512878
FusionNN,SPAM-0469,5,42,864,1,0.9988507032394409
FusionNN,SPAM-0157,1,42,865,1,0.9886779189109802
FusionNN,HAM-0292,4,42,867,0,0.0017610144568607211
FusionNN,HAM-0344,2,42,868,0,0.006659224629402161
FusionNN,HAM-0110,3,42,869,0,0.002958749420940876
FusionNN,SPAM-0118,5,42,870,1,0.9976928234100342
FusionNN,SPAM-0493,1,42,872,1,0.991206705570221
FusionNN,HAM-0010,2,42,873,0,0.012302194721996784
FusionNN,SPAM-0390,4,42,874,1,0.9974254965782166
FusionNN,HAM-0297,3,42,875,0,0.003121440066024661
FusionNN,HAM-0191,5,42,877,0,0.005154722835868597
FusionNN,SPAM-0008,3,42,878,1,0.9976227879524231
FusionNN,SPAM-0307,1,42,879,1,0.9946838021278381
FusionNN,HAM-0407,2,42,880,0,0.008096965029835701
FusionNN,HAM-0038,4,42,882,0,0.002933718264102936
FusionNN,HAM-0181,5,42,883,0,0.0023622068110853434
FusionNN,SPAM-0358,1,42,884,1,0.9953902959823608
FusionNN,HAM-0428,2,42,885,0,0.00947906170040369
FusionNN,HAM-0039,3,42,887,0,0.003517082193866372
FusionNN,SPAM-0371,4,42,888,1,0.9976790547370911
FusionNN,SPAM-0241,5,42,889,1,0.9981315732002258
FusionNN,SPAM-0257,4,42,890,1,0.9082134366035461
FusionNN,SPAM-0048,2,42,891,1,0.997718870639801
FusionNN,SPAM-0471,4,42,893,1,0.9966009259223938
FusionNN,SPAM-0168,1,42,894,1,0.9944936633110046
FusionNN,HAM-0092,3,42,895,0,0.0035337312147021294
FusionNN,SPAM-0288,5,42,896,1,0.9989274144172668
FusionNN,SPAM-0162,1,42,898,1,0.9924667477607727
FusionNN,HAM-0293,3,42,899,0,0.002652609022334218
FusionNN,HAM-0329,2,42,900,0,0.0055745248682796955
FusionNN,SPAM-0458,4,42,901,1,0.9972158670425415
FusionNN,HAM-0205,5,42,903,0,0.0042461552657186985
FusionNN,SPAM-0167,1,42,904,1,0.9946272969245911
FusionNN,HAM-0489,2,42,905,0,0.009884371422231197
FusionNN,SPAM-0400,3,42,907,1,0.996440589427948
FusionNN,SPAM-0402,4,42,908,1,0.9975414276123047
FusionNN,SPAM-0169,5,42,909,1,0.9988473653793335
FusionNN,HAM-0417,1,42,910,0,0.000996750663034618
FusionNN,HAM-0162,5,42,911,0,0.0019324098248034716
FusionNN,HAM-0006,2,42,913,0,0.0061191837303340435
FusionNN,SPAM-0440,3,42,914,1,0.9980165958404541
FusionNN,SPAM-0489,4,42,915,1,0.9975594282150269
FusionNN,SPAM-0198,1,42,916,1,0.9949797987937927
FusionNN,HAM-0484,3,42,918,0,0.004514588508754969
FusionNN,SPAM-0235,5,42,919,1,0.9988724589347839
FusionNN,HAM-0339,4,42,920,0,0.0024683047086000443
FusionNN,HAM-0424,2,42,921,0,0.0057795364409685135
FusionNN,HAM-0103,1,42,922,0,0.0008688567904755473
FusionNN,HAM-0239,2,42,924,0,0.00690164789557457
FusionNN,SPAM-0154,4,42,567,1,0.9972309470176697
FusionNN,HAM-0232,3,42,925,0,0.003749091411009431
FusionNN,SPAM-0044,4,42,926,1,0.9975226521492004
FusionNN,SPAM-0427,5,42,927,1,0.9980491399765015
FusionNN,HAM-0052,2,42,929,0,0.006120399571955204
FusionNN,HAM-0249,1,42,930,0,0.0010665308218449354
FusionNN,HAM-0246,3,42,931,0,0.0031037277076393366
FusionNN,SPAM-0101,4,42,932,1,0.9951102137565613
FusionNN,SPAM-0131,5,42,934,1,0.9978007674217224
FusionNN,HAM-0112,3,42,935,0,0.003820805111899972
FusionNN,HAM-0141,5,42,936,0,0.0018485764740034938
FusionNN,HAM-0279,4,42,937,0,0.0015747778816148639
FusionNN,SPAM-0076,1,42,939,1,0.9933251738548279
FusionNN,HAM-0278,2,42,940,0,0.005399773363023996
FusionNN,SPAM-0052,4,42,941,1,0.9976997971534729
FusionNN,HAM-0207,1,42,943,0,0.0008274342981167138
FusionNN,HAM-0220,2,42,944,0,0.007690150290727615
FusionNN,HAM-0491,3,42,945,0,0.004542862996459007
FusionNN,SPAM-0266,5,42,946,1,0.9985256791114807
FusionNN,HAM-0263,1,42,947,0,0.0009394724620506167
FusionNN,HAM-0453,2,42,949,0,0.006413005758076906
FusionNN,SPAM-0447,3,42,950,1,0.9974563717842102
FusionNN,HAM-0355,4,42,951,0,0.0016505395760759711
FusionNN,HAM-0081,1,42,513,0,0.9065707325935364
FusionNN,SPAM-0473,5,42,953,1,0.9986808896064758
FusionNN,HAM-0044,5,42,954,0,0.001851391512900591
FusionNN,HAM-0298,1,42,955,0,0.0007333889952860773
FusionNN,HAM-0150,2,42,956,0,0.005851988214999437
FusionNN,SPAM-0292,3,42,958,1,0.9976154565811157
FusionNN,HAM-0354,4,42,959,0,0.0019352131057530642
FusionNN,SPAM-0339,1,42,960,1,0.9944896697998047
FusionNN,HAM-0405,2,42,961,0,0.007840079255402088
FusionNN,SPAM-0418,5,42,962,1,0.9980582594871521
FusionNN,HAM-0389,3,42,963,0,0.003136882558465004
FusionNN,SPAM-0193,4,42,965,1,0.9974775910377502
FusionNN,SPAM-0088,3,42,966,1,0.9975934624671936
FusionNN,HAM-0125,1,42,967,0,0.0008286706870421767
FusionNN,HAM-0281,2,42,969,0,0.005808589514344931
FusionNN,SPAM-0239,4,42,970,1,0.9969466328620911
FusionNN,SPAM-0315,5,42,971,1,0.9987950325012207
FusionNN,SPAM-0478,3,42,972,1,0.997552216053009
FusionNN,SPAM-0074,5,42,974,1,0.9984772801399231
FusionNN,HAM-0358,4,42,975,0,0.0017632825765758753
FusionNN,HAM-0492,1,42,976,0,0.0010572271421551704
FusionNN,HAM-0325,2,42,977,0,0.0073119476437568665
FusionNN,SPAM-0001,3,42,978,1,0.9976434111595154
FusionNN,SPAM-0487,4,42,979,1,0.992790937423706
FusionNN,HAM-0213,1,42,981,0,0.0010442771017551422
FusionNN,SPAM-0222,5,42,982,1,0.99837327003479
FusionNN,SPAM-0290,2,42,984,1,0.9962009787559509
FusionNN,HAM-0305,1,42,985,0,0.0008259942987933755
FusionNN,SPAM-0465,2,42,986,1,0.9971223473548889
FusionNN,HAM-0231,3,42,987,0,0.0027083996683359146
FusionNN,HAM-0306,4,42,988,0,0.0016487898537889123
FusionNN,HAM-0286,5,42,990,0,0.0020296729635447264
FusionNN,HAM-0253,1,42,991,0,0.0008142204023897648
FusionNN,SPAM-0481,2,42,992,1,0.9978578686714172
FusionNN,HAM-0496,3,42,994,0,0.0031804905738681555
FusionNN,SPAM-0125,4,42,995,1,0.9851234555244446
LR-TFIDF,SPAM-0217,3,42,0,1,0.41244015097618103
LR-TFIDF,HAM-0326,5,42,1,0,0.5123143792152405
LR-TFIDF,SPAM-0350,3,42,2,1,0.5344896912574768
LR-TFIDF,SPAM-0355,5,42,3,1,0.4544571340084076
LR-TFIDF,HAM-0073,2,42,5,0,0.4847583770751953
LR-TFIDF,HAM-0002,3,42,6,0,0.3647463917732239
LR-TFIDF,SPAM-0110,1,42,7,1,0.4974291920661926
LR-TFIDF,HAM-0432,4,42,8,0,0.47783011198043823
LR-TFIDF,SPAM-0351,5,42,10,1,0.6384409070014954
LR-TFIDF,HAM-0436,2,42,11,0,0.4538678526878357
LR-TFIDF,HAM-0309,1,42,12,0,0.41697967052459717
LR-TFIDF,HAM-0020,3,42,13,0,0.45164188742637634
LR-TFIDF,SPAM-0148,5,42,14,1,0.4761684834957123
LR-TFIDF,HAM-0177,4,42,16,0,0.5723288655281067
LR-TFIDF,HAM-0146,4,42,17,0,0.37702298164367676
LR-TFIDF,SPAM-0354,1,42,18,1,0.5810625553131104
LR-TFIDF,SPAM-0280,2,42,19,1,0.5082021951675415
LR-TFIDF,HAM-0487,3,42,21,0,0.34272775053977966
LR-TFIDF,SPAM-0152,5,42,22,1,0.551478385925293
LR-TFIDF,HAM-0179,2,42,23,0,0.49964380264282227
LR-TFIDF,HAM-0350,1,42,25,0,0.4639981687068939
LR-TFIDF,HAM-0410,4,42,26,0,0.449311763048172
LR-TFIDF,HAM-0260,3,42,27,0,0.4278009831905365
LR-TFIDF,HAM-0013,5,42,28,0,0.4266482889652252
LR-TFIDF,SPAM-0174,3,42,30,1,0.48780015110969543
LR-TFIDF,HAM-0219,1,42,31,0,0.4800334572792053
LR-TFIDF,SPAM-0395,2,42,32,1,0.5895586609840393
LR-TFIDF,SPAM-0163,4,42,33,1,0.7516262531280518
LR-TFIDF,HAM-0126,5,42,34,0,0.46498867869377136
LR-TFIDF,SPAM-0128,2,42,36,1,0.5283004641532898
LR-TFIDF,HAM-0021,1,42,37,0,0.3676074743270874
LR-TFIDF,HAM-0409,3,42,38,0,0.37101972103118896
LR-TFIDF,SPAM-0234,5,42,40,1,0.5415911078453064
LR-TFIDF,HAM-0443,4,42,41,0,0.3414713740348816
LR-TFIDF,HAM-0469,1,42,42,0,0.4228857457637787
LR-TFIDF,HAM-0100,2,42,43,0,0.4715232253074646
LR-TFIDF,SPAM-0330,3,42,45,1,0.46555283665657043
LR-TFIDF,SPAM-0242,4,42,46,1,0.5507413744926453
LR-TFIDF,SPAM-0022,5,42,47,1,0.5752565860748291
LR-TFIDF,SPAM-0100,1,42,48,1,0.6505367755889893
LR-TFIDF,HAM-0032,2,42,49,0,0.4844886362552643
LR-TFIDF,HAM-0102,3,42,51,0,0.43838798999786377
LR-TFIDF,SPAM-0080,4,42,52,1,0.522081196308136
LR-TFIDF,SPAM-0112,5,42,53,1,0.7295302152633667
LR-TFIDF,HAM-0476,5,42,54,0,0.3697139620780945
LR-TFIDF,SPAM-0430,1,42,56,1,0.5682739615440369
LR-TFIDF,SPAM-0370,2,42,57,1,0.6248912811279297
LR-TFIDF,SPAM-0404,4,42,58,1,0.5059844851493835
LR-TFIDF,SPAM-0367,3,42,60,1,0.5318650007247925
LR-TFIDF,HAM-0343,2,42,61,0,0.4372383952140808
LR-TFIDF,SPAM-0238,1,42,62,1,0.540077805519104
LR-TFIDF,SPAM-0145,3,42,63,1,0.60107421875
LR-TFIDF,SPAM-0491,4,42,65,1,0.4276392459869385
LR-TFIDF,SPAM-0059,5,42,66,1,0.47613176703453064
LR-TFIDF,SPAM-0199,1,42,67,1,0.5983325242996216
LR-TFIDF,HAM-0314,3,42,68,0,0.5166506767272949
LR-TFIDF,HAM-0265,4,42,70,0,0.4116605520248413
LR-TFIDF,SPAM-0228,2,42,71,1,0.4504483938217163
LR-TFIDF,HAM-0160,5,42,72,0,0.3693881034851074
LR-TFIDF,SPAM-0446,1,42,73,1,0.499455988407135
LR-TFIDF,HAM-0464,3,42,74,0,0.49164485931396484
LR-TFIDF,HAM-0299,2,42,76,0,0.3998788893222809
LR-TFIDF,SPAM-0382,4,42,77,1,0.512761652469635
LR-TFIDF,SPAM-0372,5,42,78,1,0.4821587800979614
LR-TFIDF,SPAM-0499,1,42,79,1,0.5372866988182068
LR-TFIDF,HAM-0378,2,42,81,0,0.4522579610347748
LR-TFIDF,SPAM-0295,3,42,82,1,0.3855043649673462
LR-TFIDF,SPAM-0326,4,42,83,1,0.6411932706832886
LR-TFIDF,SPAM-0133,5,42,84,1,0.6972571015357971
LR-TFIDF,HAM-0034,2,42,86,0,0.41813212633132935
LR-TFIDF,SPAM-0349,1,42,87,1,0.5360984206199646
LR-TFIDF,HAM-0059,4,42,88,0,0.34949493408203125
LR-TFIDF,SPAM-0428,3,42,90,1,0.5382019281387329
LR-TFIDF,HAM-0245,5,42,91,0,0.4898800551891327
LR-TFIDF,SPAM-0094,4,42,92,1,0.5188772082328796
LR-TFIDF,SPAM-0353,1,42,93,1,0.5361972451210022
LR-TFIDF,HAM-0404,3,42,95,0,0.43870070576667786
LR-TFIDF,SPAM-0127,5,42,96,1,0.5537631511688232
LR-TFIDF,SPAM-0479,2,42,97,1,0.5254820585250854
LR-TFIDF,HAM-0233,2,42,98,0,0.44462668895721436
LR-TFIDF,SPAM-0190,1,42,99,1,0.5909417867660522
LR-TFIDF,HAM-0132,3,42,101,0,0.498517245054245
LR-TFIDF,SPAM-0359,4,42,102,1,0.4716091454029083
LR-TFIDF,HAM-0001,5,42,103,0,0.36780351400375366
LR-TFIDF,SPAM-0108,1,42,104,1,0.5022276043891907
LR-TFIDF,SPAM-0362,3,42,106,1,0.7498137950897217
LR-TFIDF,SPAM-0150,2,42,107,1,0.4927028715610504
LR-TFIDF,HAM-0176,4,42,108,0,0.43898457288742065
LR-TFIDF,SPAM-0391,5,42,109,1,0.5987568497657776
LR-TFIDF,SPAM-0143,2,42,110,1,0.5758346319198608
LR-TFIDF,HAM-0388,4,42,112,0,0.4510955214500427
